date,text,retweets,replies,favorites,permalink,to,hashtags,mentions
2018-11-29,"Super fun software Easter eggs coming to all Tesla S/3/X cars before the holidays! Romance mode, toilet humor & more video games.",2322,1368,36418,https://twitter.com/elonmusk/status/1068211597095559168,,,
2018-11-29,"You can summon your Tesla from your phone. Only short distances today, but in a few years summon will work from across the continent.",26440,3364,183792,https://twitter.com/elonmusk/status/1067967799547449344,RodneyHansen,,
2018-11-28,"Cool! Actually, if you buy a Tesla without a test drive, you have 3 days to return it. If you buy after a test drive, you still have 24 hours. Trying to incent buying with no test drive.",2303,1023,34270,https://twitter.com/elonmusk/status/1067927074797629440,crock23a,,
2018-11-26,"Join to create exciting new worlds of technology!! If getting things done matters to you, then @SpaceX, @Tesla, @BoringCompany &amp; @Neuralink are the places to be.",3177,1511,36552,https://twitter.com/elonmusk/status/1067173241800650752,WSJ,,@SpaceX @Tesla @boringcompany @neuralink
2018-11-23,"If you don’t want a Tesla, here’s a list of all electric cars in North America https://cleantechnica.com/2018/01/07/electric-vehicles-for-sale-usa/ via @cleantechnica",3887,2202,31115,https://twitter.com/elonmusk/status/1066066012385103873,,,@cleantechnica
2018-11-19,"Supercharger V3, which starts rolling out early next year, will also charge much faster",834,516,15305,https://twitter.com/elonmusk/status/1064658222206771200,,,
2018-11-19,Tesla Supercharger capacity will double by end of next year. Expect to be within range of 95% to 100% of population in all active markets.,2235,823,30709,https://twitter.com/elonmusk/status/1064656745635569664,,,
2018-11-19,"No, it’s got enough load capacity & volume to carry the battery pack & our current pack energy density is about double that of original Roadster. Still, it would probably only save about 30% to 40% of effort, all things considered.",27,31,579,https://twitter.com/elonmusk/status/1064638194434469888,scottymeuk,,
2018-11-19,"What really matters is time to volume production, not initial market intro. Apart from brief moments, Tesla vehicle production is limited by total battery output.",65,42,861,https://twitter.com/elonmusk/status/1064636393333252097,tsrandall,,
2018-11-19,"Lot on our plate, so it’s either get van gliders (no battery, powertrain or compute tech) from Daimler & produce sooner or do all & produce later. Not a big difference to total vehicles produced either way. Priority list is Model Y, solar roof tiles, pickup, semi, Roadster.",120,136,1496,https://twitter.com/elonmusk/status/1064624811794526208,elonmusk,,
2018-11-19,Tesla can provide heating/cooling/lights/music for days using battery,30,8,570,https://twitter.com/elonmusk/status/1064533933197471746,LION_LIFER,,
2018-11-19,Ideal situation in breakdown/accident (assuming no injuries) is that Tesla arrives at scene fast with top-of-the-line service loaner,30,23,753,https://twitter.com/elonmusk/status/1064526427129696256,WillFealey,,
2018-11-19,Will allow having your car picked up & dropped off or using mobile Tesla Rangers service vans if car lift isn’t needed,361,272,6758,https://twitter.com/elonmusk/status/1064525305111470081,NTXTeslaOwners,,
2018-11-19,Adding functionality to Tesla phone app allowing owners to request service for top issues with 1 or 2 taps,2418,594,32043,https://twitter.com/elonmusk/status/1064524270984867840,cjk7216,,
2018-11-17,It will alert Tesla service automatically as fan power required to achieve target pressure drop exceeds spec level,59,33,1374,https://twitter.com/elonmusk/status/1063859100360962049,annerajb,,
2018-11-15,Tesla just acquired trucking capacity to ensure Model 3 can be delivered in US by Dec 31 if ordered by Nov 30,1823,1387,20183,https://twitter.com/elonmusk/status/1063121238954991617,,,
2018-11-14,Would be fun to add to Tesla,741,448,18218,https://twitter.com/elonmusk/status/1062733438610898944,nichegamer,,
2018-11-10,"If Tesla can help people in California wildfire, please let us know. Model S & X have hospital grade HEPA filters. Maybe helpful for transporting people.",15199,2627,133823,https://twitter.com/elonmusk/status/1061123924354875393,,,
2018-11-09,Please lmk what you’d most like improved/fixed about your Tesla. Thanks!,2193,22527,58147,https://twitter.com/elonmusk/status/1060759329039515648,,,
2018-11-02,"To clarify further, the long-term goal for Tesla mass market products is local production for local markets (at least at the continent level). This is critical to make pricing as affordable as possible.",78,49,953,https://twitter.com/elonmusk/status/1058459966971949056,elonmusk,,
2018-11-02,"Tesla will manufacture all battery modules & packs at China Giga, as we do today in California & Nevada. Cell production will be sourced locally, most likely from several companies (incl Pana), in order to meet demand in a timely manner.",85,33,977,https://twitter.com/elonmusk/status/1058459307912552448,vincent13031925,,
2018-11-02,"Amazing results by @Panasonic at Tesla Gigafactory Nevada! Very much appreciate extreme hard work it took to achieve this result. Together with Pana Japan cell plants, Tesla/Pana partnership is producing ~60% of global EV battery output!",614,130,7774,https://twitter.com/elonmusk/status/1058444531190747136,Teslarati,,@panasonic
2018-11-01,"#’s r wrong, but in Tesla makes s 4 overseas &amp; East Coast in 1st half of quarter",296,217,6302,https://twitter.com/elonmusk/status/1058080219041456128,InsideEVs,,
2018-11-01,Car will drive to your phone location & follow you like a pet if you hold down summon button on Tesla app,4771,873,40738,https://twitter.com/elonmusk/status/1057881371174035456,,,
2018-11-01,"Tesla advanced Summon ready in ~6 weeks! Just an over-the-air software upgrade, so will work on all cars made in past 2 years (Autopilot hardware V2+).",3603,894,42500,https://twitter.com/elonmusk/status/1057871356367269888,,,
2018-10-31,"For those unfamiliar, this uses Tesla Autopark/Summon. Slightly smarter version hopefully ready soon. By next year, a Tesla should be able to drive around a parking lot, find an empty spot, read signs to confirm it’s valid & park.",3438,579,31570,https://twitter.com/elonmusk/status/1057690425710891009,elonmusk,,
2018-10-29,Deleted my Tesla titles last week to see what would happen. I’m now the Nothing of Tesla. Seems fine so far.,9183,3710,128903,https://twitter.com/elonmusk/status/1057010155332628481,,,
2018-10-27,Tesla Autopilot Drive on Navigation going to wide release in North America tonight,3747,1611,50353,https://twitter.com/elonmusk/status/1056001102385049601,,,
2018-10-26,Taking action. Tesla body shops now operating in California aiming for same day body repair in most cases.,168,119,6925,https://twitter.com/elonmusk/status/1055874116803158016,rstefani11,,
2018-10-25,Love Tesla supporters so much!! ,998,529,19996,https://twitter.com/elonmusk/status/1055592321654243328,Model3Owners,,
2018-10-25,Massive thanks to Tesla owners & supporters. We wouldn’t be here without you.,3920,2100,88559,https://twitter.com/elonmusk/status/1055362206798307328,,,
2018-10-23,"Get this question a lot, so need to clarify that there’s no such thing as a Tesla “refresh”. Other car companies do this every ~3 years, but Tesla constantly upgrades vehicle hardware every week.",3188,1205,53859,https://twitter.com/elonmusk/status/1054812318096216064,,,
2018-10-23,"To simplify production, many Tesla Model S & X interior configs, will no longer be available after Nov 1. Order now to be sure of the one you want.",1066,802,19367,https://twitter.com/elonmusk/status/1054801685791436800,,,
2018-10-22,"Order Tesla without test drive & you get 3 days to return for refund, else 1 day",1073,408,23467,https://twitter.com/elonmusk/status/1054496095819116544,jamescharles,,
2018-10-19,"If you don’t like a Tesla for any reason or no reason, you can just give it back for a full refund",204,188,2272,https://twitter.com/elonmusk/status/1053128497747582976,planet4589,,
2018-10-18,"It’s kind of like the post office. Same price for delivery to Maine as the SF Bay Area. But you do get a free Tesla factory tour, which is really fun to see.",45,42,760,https://twitter.com/elonmusk/status/1053065745897148416,dennishegstad,,
2018-10-18,"Tesla rear wheel drive cars do actually work well on snow & ice. We did our traction testing on an ice lake! Dual motor AWD is great, but not required for cold weather. Just don’t use sport/summer tires.",683,429,12967,https://twitter.com/elonmusk/status/1053063107843514368,,,
2018-10-18,"Just released lower cost, mid-range Tesla Model 3 & super simple new order page",5505,3380,47660,https://twitter.com/elonmusk/status/1053060766771761152,,,
2018-10-17,"True, but this will improve dramatically over next several months & all Tesla cars ever produced (except early Roadsters) will get improvements for free. Continuous, free over-the-air software updates is a big part of why a Tesla retains so much value over time.",88,53,1002,https://twitter.com/elonmusk/status/1052618041513586688,ajmarquez,,
2018-10-17,Just reviewed Tesla’s service locations in North America & realized we have major gaps in geographic coverage! Sorry for this foolish oversight. Tesla will aim to cover all regions of NA (not just big cities) within 3 to 6 months.,2445,1621,39633,https://twitter.com/elonmusk/status/1052356093534302208,,,
2018-10-16,The FSD upgrade is the Tesla computer with our NN chip,42,37,699,https://twitter.com/elonmusk/status/1052130883585507328,JacksMacintosh,,
2018-10-15,"This is without the Tesla NN computer. Per my public comments, that will give the car an extra order of magnitude.",78,68,1222,https://twitter.com/elonmusk/status/1051973443602735104,ElectrekCo,,
2018-10-15,Haha. It is actually my fav game on Tesla cars right now ,121,135,5318,https://twitter.com/elonmusk/status/1051876453837561857,AlguireTim,,
2018-10-15,What are some of the most fun games we could have on a Tesla? Classic Atari is just the start.,553,983,14577,https://twitter.com/elonmusk/status/1051727134593445888,TTfue,,
2018-10-14,"Thanks for recognizing the great work of the Tesla team! 45,000 people now.",544,202,12311,https://twitter.com/elonmusk/status/1051591623069429760,cleantechnica,,
2018-10-12,"Tesla exists to help reduce risk of catastrophic climate change, which affects all species on Earth. Even if your faith in humanity is faltering, this is worth caring about. Support makes a difference. Thank you.",26692,3787,169664,https://twitter.com/elonmusk/status/1050809258659344384,,,
2018-10-12,Teslaquila coming soon …,6268,1476,46552,https://twitter.com/elonmusk/status/1050788043907448834,CNBCi,,
2018-10-11,"Exactly. A Tesla is objectively much safer in a crash than all other cars, according to NHTSA’s *own* calculations. This is just physics!",548,166,7160,https://twitter.com/elonmusk/status/1050529142565941248,TeslaNY,,
2018-10-09,No such thing as a “full refresh” at Tesla or even a model year. Our cars are partially upgraded every month as soon as a new subsystem is ready for production. There is no cadence.,132,114,1252,https://twitter.com/elonmusk/status/1049716203676037122,FredericLambert,,
2018-10-09,A reminder of why it’s important to accelerate advent of cars powered by electricity made from solar power,5891,1096,27679,https://twitter.com/elonmusk/status/1049679307839131648,IPCC_CH,,
2018-10-08,"The physics of how Tesla achieved best safety of any cars ever tested. Note, when vehicle weight is taken into account, order is more like X,S, then 3, but they are all very close.",3198,941,28243,https://twitter.com/elonmusk/status/1049324111367815169,Tesla,,
